Instituicao;Perfil_Risco;Aporte_Mensal_BRL;Mes;Ano;Total_Investido_BRL;Saldo_Bruto_BRL;Saldo_Liquido_BRL;Imposto_Retido_BRL
Bradesco;Médio Risco;100;223;18.6;22300;68764.34;64117.91;4646.43
Bradesco;Médio Risco;100;224;18.7;22400;69465.84;64759.26;4706.58
Bradesco;Médio Risco;100;225;18.8;22500;70173.47;65406.12;4767.35
Bradesco;Médio Risco;100;226;18.8;22600;70887.28;66058.55;4828.73
Bradesco;Médio Risco;100;227;18.9;22700;71607.33;66716.59;4890.73
Bradesco;Médio Risco;100;228;19.0;22800;72333.66;67380.29;4953.37
Bradesco;Médio Risco;100;229;19.1;22900;73066.34;68049.71;5016.63
Bradesco;Médio Risco;100;230;19.2;23000;73805.42;68724.88;5080.54
Bradesco;Médio Risco;100;231;19.2;23100;74550.95;69405.86;5145.1
Bradesco;Médio Risco;100;232;19.3;23200;75303.0;70092.7;5210.3
Bradesco;Médio Risco;100;233;19.4;23300;76061.61;70785.45;5276.16
Bradesco;Médio Risco;100;234;19.5;23400;76826.85;71484.17;5342.69
Bradesco;Médio Risco;100;235;19.6;23500;77598.78;72188.9;5409.88
Bradesco;Médio Risco;100;236;19.7;23600;78377.44;72899.7;5477.74
Bradesco;Médio Risco;100;237;19.8;23700;79162.91;73616.62;5546.29
Bradesco;Médio Risco;100;238;19.8;23800;79955.24;74339.72;5615.52
Bradesco;Médio Risco;100;239;19.9;23900;80754.49;75069.04;5685.45
Bradesco;Médio Risco;100;240;20.0;24000;81560.72;75804.65;5756.07
Bradesco;Médio Risco;100;241;20.1;24100;82374.0;76546.6;5827.4
Bradesco;Médio Risco;100;242;20.2;24200;83194.37;77294.94;5899.44
Bradesco;Médio Risco;100;243;20.2;24300;84021.92;78049.72;5972.19
Bradesco;Médio Risco;100;244;20.3;24400;84856.69;78811.02;6045.67
Bradesco;Médio Risco;100;245;20.4;24500;85698.75;79578.87;6119.87
Bradesco;Médio Risco;100;246;20.5;24600;86548.17;80353.35;6194.82
Bradesco;Médio Risco;100;247;20.6;24700;87405.0;81134.5;6270.5
Bradesco;Médio Risco;100;248;20.7;24800;88269.32;81922.39;6346.93
Bradesco;Médio Risco;100;249;20.8;24900;89141.19;82717.07;6424.12
Bradesco;Médio Risco;100;250;20.8;25000;90020.68;83518.61;6502.07
Bradesco;Médio Risco;100;251;20.9;25100;90907.85;84327.06;6580.78
Bradesco;Médio Risco;100;252;21.0;25200;91802.76;85142.49;6660.28
Bradesco;Médio Risco;100;253;21.1;25300;92705.5;85964.95;6740.55
Bradesco;Médio Risco;100;254;21.2;25400;93616.12;86794.5;6821.61
Bradesco;Médio Risco;100;255;21.2;25500;94534.69;87631.22;6903.47
Bradesco;Médio Risco;100;256;21.3;25600;95461.28;88475.15;6986.13
Bradesco;Médio Risco;100;257;21.4;25700;96395.97;89326.38;7069.6
Bradesco;Médio Risco;100;258;21.5;25800;97338.83;90184.94;7153.88
Bradesco;Médio Risco;100;259;21.6;25900;98289.91;91050.92;7238.99
Bradesco;Médio Risco;100;260;21.7;26000;99249.31;91924.38;7324.93
Bradesco;Médio Risco;100;261;21.8;26100;100217.09;92805.38;7411.71
Bradesco;Médio Risco;100;262;21.8;26200;101193.31;93693.98;7499.33
Bradesco;Médio Risco;100;263;21.9;26300;102178.07;94590.26;7587.81
Bradesco;Médio Risco;100;264;22.0;26400;103171.43;95494.29;7677.14
Bradesco;Médio Risco;100;265;22.1;26500;104173.46;96406.12;7767.35
Bradesco;Médio Risco;100;266;22.2;26600;105184.25;97325.82;7858.42
Bradesco;Médio Risco;100;267;22.2;26700;106203.86;98253.48;7950.39
Bradesco;Médio Risco;100;268;22.3;26800;107232.38;99189.15;8043.24
Bradesco;Médio Risco;100;269;22.4;26900;108269.89;100132.9;8136.99
Bradesco;Médio Risco;100;270;22.5;27000;109316.46;101084.81;8231.65
Bradesco;Médio Risco;100;271;22.6;27100;110372.16;102044.95;8327.22
Bradesco;Médio Risco;100;272;22.7;27200;111437.09;103013.38;8423.71
Bradesco;Médio Risco;100;273;22.8;27300;112511.33;103990.19;8521.13
Bradesco;Médio Risco;100;274;22.8;27400;113594.94;104975.45;8619.49
Bradesco;Médio Risco;100;275;22.9;27500;114688.02;105969.22;8718.8
Bradesco;Médio Risco;100;276;23.0;27600;115790.65;106971.58;8819.06
Bradesco;Médio Risco;100;277;23.1;27700;116902.9;107982.61;8920.29
Bradesco;Médio Risco;100;278;23.2;27800;118024.88;109002.39;9022.49
Bradesco;Médio Risco;100;279;23.2;27900;119156.65;110030.98;9125.66
Bradesco;Médio Risco;100;280;23.3;28000;120298.31;111068.48;9229.83
Bradesco;Médio Risco;100;281;23.4;28100;121449.94;112114.94;9334.99
Bradesco;Médio Risco;100;282;23.5;28200;122611.63;113170.46;9441.16
Bradesco;Médio Risco;100;283;23.6;28300;123783.46;114235.12;9548.35
Bradesco;Médio Risco;100;284;23.7;28400;124965.53;115308.98;9656.55
Bradesco;Médio Risco;100;285;23.8;28500;126157.93;116392.14;9765.79
Bradesco;Médio Risco;100;286;23.8;28600;127360.74;117484.67;9876.07
Bradesco;Médio Risco;100;287;23.9;28700;128574.06;118586.65;9987.41
Bradesco;Médio Risco;100;288;24.0;28800;129797.98;119698.18;10099.8
Bradesco;Médio Risco;100;289;24.1;28900;131032.58;120819.32;10213.26
Bradesco;Médio Risco;100;290;24.2;29000;132277.97;121950.18;10327.8
Bradesco;Médio Risco;100;291;24.2;29100;133534.24;123090.82;10443.42
Bradesco;Médio Risco;100;292;24.3;29200;134801.48;124241.33;10560.15
Bradesco;Médio Risco;100;293;24.4;29300;136079.79;125401.81;10677.98
Bradesco;Médio Risco;100;294;24.5;29400;137369.27;126572.34;10796.93
Bradesco;Médio Risco;100;295;24.6;29500;138670.0;127753.0;10917.0
Bradesco;Médio Risco;100;296;24.7;29600;139982.1;128943.89;11038.21
Bradesco;Médio Risco;100;297;24.8;29700;141305.66;130145.1;11160.57
Bradesco;Médio Risco;100;298;24.8;29800;142640.79;131356.71;11284.08
Bradesco;Médio Risco;100;299;24.9;29900;143987.57;132578.81;11408.76
Bradesco;Médio Risco;100;300;25.0;30000;145346.11;133811.5;11534.61
Bradesco;Médio Risco;100;301;25.1;30100;146716.53;135054.87;11661.65
Bradesco;Médio Risco;100;302;25.2;30200;148098.91;136309.02;11789.89
Bradesco;Médio Risco;100;303;25.2;30300;149493.37;137574.03;11919.34
Bradesco;Médio Risco;100;304;25.3;30400;150900.0;138850.0;12050.0
Bradesco;Médio Risco;100;305;25.4;30500;152318.93;140137.04;12181.89
Bradesco;Médio Risco;100;306;25.5;30600;153750.25;141435.22;12315.02
Bradesco;Médio Risco;100;307;25.6;30700;155194.06;142744.66;12449.41
Bradesco;Médio Risco;100;308;25.7;30800;156650.5;144065.45;12585.05
Bradesco;Médio Risco;100;309;25.8;30900;158119.65;145397.68;12721.96
Bradesco;Médio Risco;100;310;25.8;31000;159601.63;146741.47;12860.16
Bradesco;Médio Risco;100;311;25.9;31100;161096.56;148096.9;12999.66
Bradesco;Médio Risco;100;312;26.0;31200;162604.55;149464.09;13140.45
Bradesco;Médio Risco;100;313;26.1;31300;164125.71;150843.13;13282.57
Bradesco;Médio Risco;100;314;26.2;31400;165660.15;152234.13;13426.01
Bradesco;Médio Risco;100;315;26.2;31500;167208.0;153637.2;13570.8
Bradesco;Médio Risco;100;316;26.3;31600;168769.36;155052.43;13716.94
Bradesco;Médio Risco;100;317;26.4;31700;170344.37;156479.93;13864.44
Bradesco;Médio Risco;100;318;26.5;31800;171933.13;157919.82;14013.31
Bradesco;Médio Risco;100;319;26.6;31900;173535.77;159372.19;14163.58
Bradesco;Médio Risco;100;320;26.7;32000;175152.41;160837.17;14315.24
Bradesco;Médio Risco;100;321;26.8;32100;176783.17;162314.85;14468.32
Bradesco;Médio Risco;100;322;26.8;32200;178428.17;163805.35;14622.82
Bradesco;Médio Risco;100;323;26.9;32300;180087.54;165308.79;14778.75
Bradesco;Médio Risco;100;324;27.0;32400;181761.41;166825.27;14936.14
Bradesco;Médio Risco;100;325;27.1;32500;183449.89;168354.9;15094.99
Bradesco;Médio Risco;100;326;27.2;32600;185153.13;169897.81;15255.31
Bradesco;Médio Risco;100;327;27.2;32700;186871.24;171454.11;15417.12
Bradesco;Médio Risco;100;328;27.3;32800;188604.36;173023.92;15580.44
Bradesco;Médio Risco;100;329;27.4;32900;190352.61;174607.35;15745.26
Bradesco;Médio Risco;100;330;27.5;33000;192116.14;176204.52;15911.61
Bradesco;Médio Risco;100;331;27.6;33100;193895.07;177815.56;16079.51
Bradesco;Médio Risco;100;332;27.7;33200;195689.54;179440.58;16248.95
Bradesco;Médio Risco;100;333;27.8;33300;197499.68;181079.71;16419.97
Bradesco;Médio Risco;100;334;27.8;33400;199325.63;182733.07;16592.56
Bradesco;Médio Risco;100;335;27.9;33500;201167.53;184400.78;16766.75
Bradesco;Médio Risco;100;336;28.0;33600;203025.52;186082.97;16942.55
Bradesco;Médio Risco;100;337;28.1;33700;204899.74;187779.77;17119.97
Bradesco;Médio Risco;100;338;28.2;33800;206790.33;189491.3;17299.03
Bradesco;Médio Risco;100;339;28.2;33900;208697.43;191217.69;17479.74
Bradesco;Médio Risco;100;340;28.3;34000;210621.19;192959.08;17662.12
Bradesco;Médio Risco;100;341;28.4;34100;212561.76;194715.58;17846.18
Bradesco;Médio Risco;100;342;28.5;34200;214519.27;196487.35;18031.93
Bradesco;Médio Risco;100;343;28.6;34300;216493.88;198274.5;18219.39
Bradesco;Médio Risco;100;344;28.7;34400;218485.74;200077.17;18408.57
Bradesco;Médio Risco;100;345;28.8;34500;220495.0;201895.5;18599.5
Bradesco;Médio Risco;100;346;28.8;34600;222521.81;203729.63;18792.18
Bradesco;Médio Risco;100;347;28.9;34700;224566.32;205579.69;18986.63
Bradesco;Médio Risco;100;348;29.0;34800;226628.69;207445.82;19182.87
Bradesco;Médio Risco;100;349;29.1;34900;228709.07;209328.17;19380.91
Bradesco;Médio Risco;100;350;29.2;35000;230807.63;211226.86;19580.76
Bradesco;Médio Risco;100;351;29.2;35100;232924.51;213142.06;19782.45
Bradesco;Médio Risco;100;352;29.3;35200;235059.89;215073.9;19985.99
Bradesco;Médio Risco;100;353;29.4;35300;237213.91;217022.52;20191.39
Bradesco;Médio Risco;100;354;29.5;35400;239386.75;218988.08;20398.68
Bradesco;Médio Risco;100;355;29.6;35500;241578.57;220970.72;20607.86
Bradesco;Médio Risco;100;356;29.7;35600;243789.54;222970.58;20818.95
Bradesco;Médio Risco;100;357;29.8;35700;246019.81;224987.83;21031.98
Bradesco;Médio Risco;100;358;29.8;35800;248269.57;227022.61;21246.96
Bradesco;Médio Risco;100;359;29.9;35900;250538.98;229075.08;21463.9
Bradesco;Médio Risco;100;360;30.0;36000;252828.21;231145.39;21682.82
Bradesco;Médio Risco;500;1;0.1;500;504.37;502.84;1.53
Bradesco;Médio Risco;500;2;0.2;1000;1013.14;1008.54;4.6
Bradesco;Médio Risco;500;3;0.2;1500;1526.36;1517.13;9.22
Bradesco;Médio Risco;500;4;0.3;2000;2044.06;2028.64;15.42
Bradesco;Médio Risco;500;5;0.4;2500;2566.28;2543.08;23.2
Bradesco;Médio Risco;500;6;0.5;3000;3093.06;3060.49;32.57
Bradesco;Médio Risco;500;7;0.6;3500;3624.44;3580.89;43.56
Bradesco;Médio Risco;500;8;0.7;4000;4160.47;4104.31;56.16
Bradesco;Médio Risco;500;9;0.8;4500;4701.18;4630.76;70.41
Bradesco;Médio Risco;500;10;0.8;5000;5246.61;5160.29;86.31
Bradesco;Médio Risco;500;11;0.9;5500;5796.8;5692.92;103.88
Bradesco;Médio Risco;500;12;1.0;6000;6351.8;6228.67;123.13
Bradesco;Médio Risco;500;13;1.1;6500;6911.65;6767.57;144.08
Bradesco;Médio Risco;500;14;1.2;7000;7476.39;7309.65;166.74
Bradesco;Médio Risco;500;15;1.2;7500;8046.06;7854.94;191.12
Bradesco;Médio Risco;500;16;1.3;8000;8620.7;8403.46;217.25
Bradesco;Médio Risco;500;17;1.4;8500;9200.37;8955.24;245.13
Bradesco;Médio Risco;500;18;1.5;9000;9785.1;9510.31;274.78
Bradesco;Médio Risco;500;19;1.6;9500;10374.93;10068.71;306.23
Bradesco;Médio Risco;500;20;1.7;10000;10969.92;10630.45;339.47
Bradesco;Médio Risco;500;21;1.8;10500;11570.11;11195.57;374.54
Bradesco;Médio Risco;500;22;1.8;11000;12175.53;11764.1;411.44
Bradesco;Médio Risco;500;23;1.9;11500;12786.25;12336.06;450.19
Bradesco;Médio Risco;500;24;2.0;12000;13402.3;12911.5;490.81
Bradesco;Médio Risco;500;25;2.1;12500;14023.73;13566.61;457.12
Bradesco;Médio Risco;500;26;2.2;13000;14650.59;14155.41;495.18
Bradesco;Médio Risco;500;27;2.2;13500;15282.92;14748.05;534.88
Bradesco;Médio Risco;500;28;2.3;14000;15920.78;15344.55;576.23
Bradesco;Médio Risco;500;29;2.4;14500;16564.21;15944.95;619.26
Bradesco;Médio Risco;500;30;2.5;15000;17213.26;16549.28;663.98
Bradesco;Médio Risco;500;31;2.6;15500;17867.98;17157.58;710.39
Bradesco;Médio Risco;500;32;2.7;16000;18528.41;17769.89;758.52
Bradesco;Médio Risco;500;33;2.8;16500;19194.62;18386.23;808.39
Bradesco;Médio Risco;500;34;2.8;17000;19866.64;19006.65;859.99
Bradesco;Médio Risco;500;35;2.9;17500;20544.54;19631.18;913.36
Bradesco;Médio Risco;500;36;3.0;18000;21228.35;20259.85;968.51
Bradesco;Médio Risco;500;37;3.1;18500;21918.14;20892.7;1025.44
Bradesco;Médio Risco;500;38;3.2;19000;22613.96;21529.77;1084.19
Bradesco;Médio Risco;500;39;3.2;19500;23315.85;22171.09;1144.75
Bradesco;Médio Risco;500;40;3.3;20000;24023.87;22816.71;1207.16
Bradesco;Médio Risco;500;41;3.4;20500;24738.07;23466.65;1271.42
Bradesco;Médio Risco;500;42;3.5;21000;25458.52;24120.96;1337.56
Bradesco;Médio Risco;500;43;3.6;21500;26185.26;24779.68;1405.58
Bradesco;Médio Risco;500;44;3.7;22000;26918.34;25442.84;1475.5
Bradesco;Médio Risco;500;45;3.8;22500;27657.83;26110.48;1547.35
Bradesco;Médio Risco;500;46;3.8;23000;28403.78;26782.64;1621.13
Bradesco;Médio Risco;500;47;3.9;23500;29156.24;27459.37;1696.87
Bradesco;Médio Risco;500;48;4.0;24000;29915.27;28140.69;1774.58
Bradesco;Médio Risco;500;49;4.1;24500;30680.94;29135.7;1545.23
Bradesco;Médio Risco;500;50;4.2;25000;31453.29;29839.97;1613.32
Bradesco;Médio Risco;500;51;4.2;25500;32232.39;30549.29;1683.1
Bradesco;Médio Risco;500;52;4.3;26000;33018.3;31263.72;1754.57
Bradesco;Médio Risco;500;53;4.4;26500;33811.06;31983.3;1827.77
Bradesco;Médio Risco;500;54;4.5;27000;34610.76;32708.07;1902.69
Bradesco;Médio Risco;500;55;4.6;27500;35417.44;33438.08;1979.36
Bradesco;Médio Risco;500;56;4.7;28000;36231.16;34173.37;2057.79
Bradesco;Médio Risco;500;57;4.8;28500;37051.99;34913.99;2138.0
Bradesco;Médio Risco;500;58;4.8;29000;37879.99;35659.99;2220.0
Bradesco;Médio Risco;500;59;4.9;29500;38715.23;36411.42;2303.81
Bradesco;Médio Risco;500;60;5.0;30000;39557.76;37168.32;2389.44
Bradesco;Médio Risco;500;61;5.1;30500;40407.64;37930.73;2476.91
Bradesco;Médio Risco;500;62;5.2;31000;41264.96;38698.72;2566.24
Bradesco;Médio Risco;500;63;5.2;31500;42129.76;39472.32;2657.44
Bradesco;Médio Risco;500;64;5.3;32000;43002.11;40251.58;2750.53
Bradesco;Médio Risco;500;65;5.4;32500;43882.08;41036.56;2845.52
Bradesco;Médio Risco;500;66;5.5;33000;44769.74;41827.31;2942.44
Bradesco;Médio Risco;500;67;5.6;33500;45665.15;42623.87;3041.29
Bradesco;Médio Risco;500;68;5.7;34000;46568.39;43426.29;3142.1
Bradesco;Médio Risco;500;69;5.8;34500;47479.51;44234.63;3244.88
Bradesco;Médio Risco;500;70;5.8;35000;48398.59;45048.95;3349.65
Bradesco;Médio Risco;500;71;5.9;35500;49325.7;45869.28;3456.43
Bradesco;Médio Risco;500;72;6.0;36000;50260.91;46695.68;3565.23
Bradesco;Médio Risco;500;73;6.1;36500;51204.29;48263.43;2940.86
Bradesco;Médio Risco;500;74;6.2;37000;52155.9;49124.72;3031.18
Bradesco;Médio Risco;500;75;6.2;37500;53115.83;49992.66;3123.17
Bradesco;Médio Risco;500;76;6.3;38000;54084.14;50867.31;3216.83
Bradesco;Médio Risco;500;77;6.4;38500;55060.91;51748.73;3312.18
Bradesco;Médio Risco;500;78;6.5;39000;56046.21;52636.97;3409.24
Bradesco;Médio Risco;500;79;6.6;39500;57040.12;53532.1;3508.02
Bradesco;Médio Risco;500;80;6.7;40000;58042.71;54434.17;3608.54
Bradesco;Médio Risco;500;81;6.8;40500;59054.06;55343.25;3710.81
Bradesco;Médio Risco;500;82;6.8;41000;60074.24;56259.39;3814.85
Bradesco;Médio Risco;500;83;6.9;41500;61103.33;57182.66;3920.67
Bradesco;Médio Risco;500;84;7.0;42000;62141.41;58113.13;4028.28
Bradesco;Médio Risco;500;85;7.1;42500;63188.56;59050.85;4137.71
Bradesco;Médio Risco;500;86;7.2;43000;64244.85;59995.88;4248.97
Bradesco;Médio Risco;500;87;7.2;43500;65310.37;60948.3;4362.07
Bradesco;Médio Risco;500;88;7.3;44000;66385.2;61908.16;4477.04
Bradesco;Médio Risco;500;89;7.4;44500;67469.41;62875.53;4593.88
Bradesco;Médio Risco;500;90;7.5;45000;68563.1;63850.48;4712.62
Bradesco;Médio Risco;500;91;7.6;45500;69666.34;64833.07;4833.27
Bradesco;Médio Risco;500;92;7.7;46000;70779.21;65823.37;4955.84
Bradesco;Médio Risco;500;93;7.8;46500;71901.81;66821.45;5080.36
Bradesco;Médio Risco;500;94;7.8;47000;73034.21;67827.37;5206.84
Bradesco;Médio Risco;500;95;7.9;47500;74176.5;68841.2;5335.3
Bradesco;Médio Risco;500;96;8.0;48000;75328.77;69863.01;5465.75
Bradesco;Médio Risco;500;97;8.1;48500;76491.1;72292.44;4198.67
Bradesco;Médio Risco;500;98;8.2;49000;77663.59;73364.05;4299.54
Bradesco;Médio Risco;500;99;8.2;49500;78846.31;74444.37;4401.95
Bradesco;Médio Risco;500;100;8.3;50000;80039.37;75533.47;4505.91
Bradesco;Médio Risco;500;101;8.4;50500;81242.85;76631.42;4611.43
Bradesco;Médio Risco;500;102;8.5;51000;82456.84;77738.32;4718.53
Bradesco;Médio Risco;500;103;8.6;51500;83681.44;78854.22;4827.22
Bradesco;Médio Risco;500;104;8.7;52000;84916.73;79979.22;4937.51
Bradesco;Médio Risco;500;105;8.8;52500;86162.81;81113.39;5049.42
Bradesco;Médio Risco;500;106;8.8;53000;87419.77;82256.81;5162.97
Bradesco;Médio Risco;500;107;8.9;53500;88687.71;83409.56;5278.16
Bradesco;Médio Risco;500;108;9.0;54000;89966.73;84571.72;5395.01
Bradesco;Médio Risco;500;109;9.1;54500;91256.92;85743.38;5513.54
Bradesco;Médio Risco;500;110;9.2;55000;92558.38;86924.63;5633.76
Bradesco;Médio Risco;500;111;9.2;55500;93871.21;88115.53;5755.68
Bradesco;Médio Risco;500;112;9.3;56000;95195.5;89316.18;5879.33
Bradesco;Médio Risco;500;113;9.4;56500;96531.37;90526.66;6004.7
Bradesco;Médio Risco;500;114;9.5;57000;97878.9;91747.06;6131.83
Bradesco;Médio Risco;500;115;9.6;57500;99238.19;92977.47;6260.73
Bradesco;Médio Risco;500;116;9.7;58000;100609.37;94217.96;6391.41
Bradesco;Médio Risco;500;117;9.8;58500;101992.52;95468.64;6523.88
Bradesco;Médio Risco;500;118;9.8;59000;103387.75;96729.59;6658.16
Bradesco;Médio Risco;500;119;9.9;59500;104795.16;98000.89;6794.27
Bradesco;Médio Risco;500;120;10.0;60000;106214.87;99282.64;6932.23
Bradesco;Médio Risco;500;121;10.1;60500;107646.99;102932.29;4714.7
Bradesco;Médio Risco;500;122;10.2;61000;109091.61;104282.45;4809.16
Bradesco;Médio Risco;500;123;10.2;61500;110548.84;105643.96;4904.88
Bradesco;Médio Risco;500;124;10.3;62000;112018.81;107016.93;5001.88
Bradesco;Médio Risco;500;125;10.4;62500;113501.62;108401.46;5100.16
Bradesco;Médio Risco;500;126;10.5;63000;114997.37;109797.64;5199.74
Bradesco;Médio Risco;500;127;10.6;63500;116506.2;111205.58;5300.62
Bradesco;Médio Risco;500;128;10.7;64000;118028.2;112625.38;5402.82
Bradesco;Médio Risco;500;129;10.8;64500;119563.49;114057.15;5506.35
Bradesco;Médio Risco;500;130;10.8;65000;121112.2;115500.98;5611.22
Bradesco;Médio Risco;500;131;10.9;65500;122674.43;116956.99;5717.44
Bradesco;Médio Risco;500;132;11.0;66000;124250.31;118425.28;5825.03
Bradesco;Médio Risco;500;133;11.1;66500;125839.96;119905.96;5934.0
Bradesco;Médio Risco;500;134;11.2;67000;127443.48;121399.14;6044.35
Bradesco;Médio Risco;500;135;11.2;67500;129061.02;122904.92;6156.1
Bradesco;Médio Risco;500;136;11.3;68000;130692.68;124423.41;6269.27
Bradesco;Médio Risco;500;137;11.4;68500;132338.6;125954.74;6383.86
Bradesco;Médio Risco;500;138;11.5;69000;133998.89;127499.0;6499.89
Bradesco;Médio Risco;500;139;11.6;69500;135673.68;129056.31;6617.37
Bradesco;Médio Risco;500;140;11.7;70000;137363.1;130626.79;6736.31
Bradesco;Médio Risco;500;141;11.8;70500;139067.28;132210.55;6856.73
Bradesco;Médio Risco;500;142;11.8;71000;140786.34;133807.71;6978.63
Bradesco;Médio Risco;500;143;11.9;71500;142520.42;135418.38;7102.04
Bradesco;Médio Risco;500;144;12.0;72000;144269.65;137042.68;7226.96
Bradesco;Médio Risco;500;145;12.1;72500;146034.15;138680.74;7353.42
Bradesco;Médio Risco;500;146;12.2;73000;147814.07;140332.66;7481.41
Bradesco;Médio Risco;500;147;12.2;73500;149609.53;141998.58;7610.95
Bradesco;Médio Risco;500;148;12.3;74000;151420.68;143678.61;7742.07
Bradesco;Médio Risco;500;149;12.4;74500;153247.64;145372.88;7874.76
Bradesco;Médio Risco;500;150;12.5;75000;155090.57;147081.51;8009.06
Bradesco;Médio Risco;500;151;12.6;75500;156949.59;148804.63;8144.96
Bradesco;Médio Risco;500;152;12.7;76000;158824.84;150542.36;8282.48
Bradesco;Médio Risco;500;153;12.8;76500;160716.48;152294.83;8421.65
Bradesco;Médio Risco;500;154;12.8;77000;162624.64;154062.18;8562.46
Bradesco;Médio Risco;500;155;12.9;77500;164549.47;155844.52;8704.95
Bradesco;Médio Risco;500;156;13.0;78000;166491.11;157642.0;8849.11
Bradesco;Médio Risco;500;157;13.1;78500;168449.71;159454.74;8994.97
Bradesco;Médio Risco;500;158;13.2;79000;170425.42;161282.88;9142.54
Bradesco;Médio Risco;500;159;13.2;79500;172418.38;163126.54;9291.84
Bradesco;Médio Risco;500;160;13.3;80000;174428.75;164985.88;9442.88
Bradesco;Médio Risco;500;161;13.4;80500;176456.68;166861.02;9595.67
Bradesco;Médio Risco;500;162;13.5;81000;178502.33;168752.1;9750.23
Bradesco;Médio Risco;500;163;13.6;81500;180565.84;170659.26;9906.58
Bradesco;Médio Risco;500;164;13.7;82000;182647.38;172582.64;10064.74
Bradesco;Médio Risco;500;165;13.8;82500;184747.1;174522.39;10224.71
Bradesco;Médio Risco;500;166;13.8;83000;186865.15;176478.64;10386.52
Bradesco;Médio Risco;500;167;13.9;83500;189001.71;178451.54;10550.17
Bradesco;Médio Risco;500;168;14.0;84000;191156.93;180441.24;10715.69
Bradesco;Médio Risco;500;169;14.1;84500;193330.98;182447.88;10883.1
Bradesco;Médio Risco;500;170;14.2;85000;195524.01;184471.61;11052.4
Bradesco;Médio Risco;500;171;14.2;85500;197736.2;186512.58;11223.62
Bradesco;Médio Risco;500;172;14.3;86000;199967.72;188570.94;11396.77
Bradesco;Médio Risco;500;173;14.4;86500;202218.72;190646.85;11571.87
Bradesco;Médio Risco;500;174;14.5;87000;204489.39;192740.45;11748.94
Bradesco;Médio Risco;500;175;14.6;87500;206779.89;194851.9;11927.99
Bradesco;Médio Risco;500;176;14.7;88000;209090.39;196981.35;12109.04
Bradesco;Médio Risco;500;177;14.8;88500;211421.08;199128.97;12292.11
Bradesco;Médio Risco;500;178;14.8;89000;213772.12;201294.91;12477.21
Bradesco;Médio Risco;500;179;14.9;89500;216143.7;203479.33;12664.37
Bradesco;Médio Risco;500;180;15.0;90000;218536.0;205682.4;12853.6
Bradesco;Médio Risco;500;181;15.1;90500;220949.19;207904.27;13044.92
Bradesco;Médio Risco;500;182;15.2;91000;223383.46;210145.11;13238.35
Bradesco;Médio Risco;500;183;15.2;91500;225838.99;212405.09;13433.9
Bradesco;Médio Risco;500;184;15.3;92000;228315.97;214684.37;13631.6
Bradesco;Médio Risco;500;185;15.4;92500;230814.58;216983.12;13831.46
Bradesco;Médio Risco;500;186;15.5;93000;233335.02;219301.52;14033.5
